Location,Country,Disease,Species,HealthMap Alert ID,Headline,URL,Issue Date,Alert Tag,Suspected Cases,Suspected Deaths,Confirmed Cases,Confirmed Deaths,Rule Outs,Long,Lat
Sierra Leone,Sierra Leone,Ebola,Humans,3106676,"PRO/AH/EDR> Ebola update (21): WHO update, genetic changes, diagnosing, susp.",http://promedmail.org/direct.php?id=20150120.3106676,1/20/15 23:17,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3106676,"PRO/AH/EDR> Ebola update (21): WHO update, genetic changes, diagnosing, susp.",http://promedmail.org/direct.php?id=20150120.3106676,1/20/15 23:17,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3103778,"PRO/AH/EDR> Ebola update (20): Liberia (Margibi) Guinea schools, vaccines, susp.",http://promedmail.org/direct.php?id=20150119.3103778,1/19/15 22:30,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,3103778,"PRO/AH/EDR> Ebola update (20): Liberia (Margibi) Guinea schools, vaccines, susp.",http://promedmail.org/direct.php?id=20150119.3103778,1/19/15 22:30,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3103847,PRO/AH/EDR> Ebola update (19): WHO update,http://promedmail.org/direct.php?id=20150119.3103847,1/19/15 22:21,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3103847,PRO/AH/EDR> Ebola update (19): WHO update,http://promedmail.org/direct.php?id=20150119.3103847,1/19/15 22:21,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3103847,PRO/AH/EDR> Ebola update (19): WHO update,http://promedmail.org/direct.php?id=20150119.3103847,1/19/15 22:21,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3100937,PRO/EAFR> Ebola virus disease - West Africa (01): WHO update,http://promedmail.org/direct.php?id=20150119.3100937,1/19/15 2:03,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3100937,PRO/EAFR> Ebola virus disease - West Africa (01): WHO update,http://promedmail.org/direct.php?id=20150119.3100937,1/19/15 2:03,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3100937,PRO/EAFR> Ebola virus disease - West Africa (01): WHO update,http://promedmail.org/direct.php?id=20150119.3100937,1/19/15 2:03,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3099840,"PRO/AH> Ebola update (17): supportive care, children, model, susp",http://promedmail.org/direct.php?id=20150117.3099840,1/17/15 21:10,No Tag,,,,,,-11.79192,8.56028
Guinea,Guinea,Ebola,Humans,3098295,"PRO/AH/EDR> Ebola update (16): vaccine, models, slowing, transmission, nurse, malaria, susp",http://promedmail.org/direct.php?id=20150117.3098295,1/17/15 9:27,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3098295,"PRO/AH/EDR> Ebola update (16): vaccine, models, slowing, transmission, nurse, malaria, susp",http://promedmail.org/direct.php?id=20150117.3098295,1/17/15 9:27,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3098295,"PRO/AH/EDR> Ebola update (16): vaccine, models, slowing, transmission, nurse, malaria, susp",http://promedmail.org/direct.php?id=20150117.3098295,1/17/15 9:27,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3093614,PRO/SOAS> Ebola virus disease - West Africa (03): death toll,http://promedmail.org/direct.php?id=20150116.3093614,1/16/15 21:43,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3093614,PRO/SOAS> Ebola virus disease - West Africa (03): death toll,http://promedmail.org/direct.php?id=20150116.3093614,1/16/15 21:43,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3093614,PRO/SOAS> Ebola virus disease - West Africa (03): death toll,http://promedmail.org/direct.php?id=20150116.3093614,1/16/15 21:43,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3095580,"PRO/AH/EDR> Ebola update (15): predictions, research, susp",http://promedmail.org/direct.php?id=20150115.3095580,1/15/15 21:10,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3095580,"PRO/AH/EDR> Ebola update (15): predictions, research, susp",http://promedmail.org/direct.php?id=20150115.3095580,1/15/15 21:10,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3095580,"PRO/AH/EDR> Ebola update (15): predictions, research, susp",http://promedmail.org/direct.php?id=20150115.3095580,1/15/15 21:10,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3091091,"PRO/MENA> Ebola virus disease - West Africa (01): case counts, CDC",http://promedmail.org/direct.php?id=20150114.3091091,1/14/15 13:04,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3091091,"PRO/MENA> Ebola virus disease - West Africa (01): case counts, CDC",http://promedmail.org/direct.php?id=20150114.3091091,1/14/15 13:04,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3091091,"PRO/MENA> Ebola virus disease - West Africa (01): case counts, CDC",http://promedmail.org/direct.php?id=20150114.3091091,1/14/15 13:04,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3090483,"PRO/AH/EDR> Ebola update (13): vaccine, Guinea cases, susp. treatment",http://promedmail.org/direct.php?id=20150113.3090483,1/13/15 22:31,No Tag,,,,,,-10.94177,10.43821
Guinea,Guinea,Ebola,Humans,3087776,"PRO/AH/EDR> Ebola update (12): WHO, lessons, vaccine, nanobiophysics, susp.",http://promedmail.org/direct.php?id=20150112.3087776,1/12/15 20:52,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3087776,"PRO/AH/EDR> Ebola update (12): WHO, lessons, vaccine, nanobiophysics, susp.",http://promedmail.org/direct.php?id=20150112.3087776,1/12/15 20:52,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3087776,"PRO/AH/EDR> Ebola update (12): WHO, lessons, vaccine, nanobiophysics, susp.",http://promedmail.org/direct.php?id=20150112.3087776,1/12/15 20:52,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3085501,PRO/AH/EDR> Ebola update (11): suspected cases,http://promedmail.org/direct.php?id=20150111.3085501,1/11/15 20:17,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3085501,PRO/AH/EDR> Ebola update (11): suspected cases,http://promedmail.org/direct.php?id=20150111.3085501,1/11/15 20:17,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3084110,"PRO/AH/EDR> Ebola update (10): ending Ebola, sequester, comments, susp, vaccines",http://promedmail.org/direct.php?id=20150110.3084110,1/10/15 20:20,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3084110,"PRO/AH/EDR> Ebola update (10): ending Ebola, sequester, comments, susp, vaccines",http://promedmail.org/direct.php?id=20150110.3084110,1/10/15 20:20,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3084110,"PRO/AH/EDR> Ebola update (10): ending Ebola, sequester, comments, susp, vaccines",http://promedmail.org/direct.php?id=20150110.3084110,1/10/15 20:20,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3082431,"PRO/AH/EDR> Ebola update (09): WHO, suitcase diagnostic lab, susp",http://promedmail.org/direct.php?id=20150109.3082431,1/9/15 19:56,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3082431,"PRO/AH/EDR> Ebola update (09): WHO, suitcase diagnostic lab, susp",http://promedmail.org/direct.php?id=20150109.3082431,1/9/15 19:56,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3082431,"PRO/AH/EDR> Ebola update (09): WHO, suitcase diagnostic lab, susp",http://promedmail.org/direct.php?id=20150109.3082431,1/9/15 19:56,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3080838,"PRO/SOAS> Ebola virus disease - West Africa (02): WHO summary, new drug",http://promedmail.org/direct.php?id=20150109.3080838,1/9/15 11:52,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3080212,"PRO/AH/EDR> Ebola update (08): WHO, Guinea, amiodarone, regional recovery, susp",http://promedmail.org/direct.php?id=20150108.3080212,1/8/15 20:30,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3080212,"PRO/AH/EDR> Ebola update (08): WHO, Guinea, amiodarone, regional recovery, susp",http://promedmail.org/direct.php?id=20150108.3080212,1/8/15 20:30,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3080212,"PRO/AH/EDR> Ebola update (08): WHO, Guinea, amiodarone, regional recovery, susp",http://promedmail.org/direct.php?id=20150108.3080212,1/8/15 20:30,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3077773,"PRO/AH/EDR> Ebola update (07): suits, trials, susp, vaccine",http://promedmail.org/direct.php?id=20150107.3077773,1/7/15 20:41,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3077773,"PRO/AH/EDR> Ebola update (07): suits, trials, susp, vaccine",http://promedmail.org/direct.php?id=20150107.3077773,1/7/15 20:41,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3076504,PRO/SOAS> Ebola virus disease - West Africa (01): spread in Sierra Leone,http://promedmail.org/direct.php?id=20150107.3076504,1/7/15 11:26,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3075369,"PRO/AH/EDR> Ebola update (06): Guinea pig, orphan, epidemiologist, school, pregnancy, vacc",http://promedmail.org/direct.php?id=20150106.3075369,1/6/15 21:40,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3072587,"PRO/AH/EDR> Ebola update (05): Africa, world, WHO, Sierra Leone, Liberia, Iraq, susp, drugs",http://promedmail.org/direct.php?id=20150105.3072587,1/5/15 21:47,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3072587,"PRO/AH/EDR> Ebola update (05): Africa, world, WHO, Sierra Leone, Liberia, Iraq, susp, drugs",http://promedmail.org/direct.php?id=20150105.3072587,1/5/15 21:47,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3070607,"PRO/AH/EDR> Ebola update (04): Africa, world, WHO, funding, transfusion, susp",http://promedmail.org/direct.php?id=20150105.3070607,1/5/15 2:44,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3070607,"PRO/AH/EDR> Ebola update (04): Africa, world, WHO, funding, transfusion, susp",http://promedmail.org/direct.php?id=20150105.3070607,1/5/15 2:44,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3070607,"PRO/AH/EDR> Ebola update (04): Africa, world, WHO, funding, transfusion, susp",http://promedmail.org/direct.php?id=20150105.3070607,1/5/15 2:44,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3066740,"PRO/AH/EDR> Ebola update (01): Africa, world, HCW cases, susp",http://promedmail.org/direct.php?id=20150101.3066740,1/1/15 20:23,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3066740,"PRO/AH/EDR> Ebola update (01): Africa, world, HCW cases, susp",http://promedmail.org/direct.php?id=20150101.3066740,1/1/15 20:23,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3066740,"PRO/AH/EDR> Ebola update (01): Africa, world, HCW cases, susp",http://promedmail.org/direct.php?id=20150101.3066740,1/1/15 20:23,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3065139,"PRO/AH/EDR> Ebola virus disease - ex Africa (59): cost of outbreak, IMF, susp. cases",http://promedmail.org/direct.php?id=20141231.3065139,12/31/14 20:33,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3065139,"PRO/AH/EDR> Ebola virus disease - ex Africa (59): cost of outbreak, IMF, susp. cases",http://promedmail.org/direct.php?id=20141231.3065139,12/31/14 20:33,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3065139,"PRO/AH/EDR> Ebola virus disease - ex Africa (59): cost of outbreak, IMF, susp. cases",http://promedmail.org/direct.php?id=20141231.3065139,12/31/14 20:33,No Tag,,,,,,-9.30791,6.44809
"Grand Cape Mount County, Liberia",Liberia,Ebola,Humans,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,12/30/14 20:14,No Tag,,,,,,-11,7.16667
"Margibi County, Liberia",Liberia,Ebola,Humans,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,12/30/14 20:14,No Tag,,,,,,-10.25,6.5
"Kono District, Eastern Province, Sierra Leone",Sierra Leone,Ebola,Humans,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,12/30/14 20:14,No Tag,,,,,,-11,8.75
Guinea,Guinea,Ebola,Humans,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,12/30/14 20:14,No Tag,,,,,,-10.94177,10.43821
Liberia,Liberia,Ebola,Humans,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,12/30/14 20:14,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3060974,"PRO/AH/EDR> Ebola virus disease - ex Africa (58): UK case, Roche test, global threat, susp.",http://promedmail.org/direct.php?id=20141229.3060974,12/29/14 19:48,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3059148,"PRO/AH/EDR> Ebola virus disease - West Africa (235): mortality, vaccine, Liberia, S.Leone",http://promedmail.org/direct.php?id=20141229.3059148,12/29/14 12:29,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3059148,"PRO/AH/EDR> Ebola virus disease - West Africa (235): mortality, vaccine, Liberia, S.Leone",http://promedmail.org/direct.php?id=20141229.3059148,12/29/14 12:29,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3058895,PRO/SOAS> Ebola virus disease - West Africa (37): WHO update,http://promedmail.org/direct.php?id=20141229.3058895,12/29/14 11:44,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3058895,PRO/SOAS> Ebola virus disease - West Africa (37): WHO update,http://promedmail.org/direct.php?id=20141229.3058895,12/29/14 11:44,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3058895,PRO/SOAS> Ebola virus disease - West Africa (37): WHO update,http://promedmail.org/direct.php?id=20141229.3058895,12/29/14 11:44,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3058006,"PRO/AH/EDR> Ebola virus disease - ex Africa (57): Kazakhstan, Myanmar, PAHO, lessons",http://promedmail.org/direct.php?id=20141228.3058006,12/28/14 3:47,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3058006,"PRO/AH/EDR> Ebola virus disease - ex Africa (57): Kazakhstan, Myanmar, PAHO, lessons",http://promedmail.org/direct.php?id=20141228.3058006,12/28/14 3:47,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3058006,"PRO/AH/EDR> Ebola virus disease - ex Africa (57): Kazakhstan, Myanmar, PAHO, lessons",http://promedmail.org/direct.php?id=20141228.3058006,12/28/14 3:47,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,12/27/14 3:36,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,12/27/14 3:36,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,12/27/14 3:36,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3053835,"PRO/AH/EDR> Ebola virus disease - West Africa (233): WHO, S Leone, Liberia, susp",http://promedmail.org/direct.php?id=20141225.3053835,12/25/14 2:52,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3053835,"PRO/AH/EDR> Ebola virus disease - West Africa (233): WHO, S Leone, Liberia, susp",http://promedmail.org/direct.php?id=20141225.3053835,12/25/14 2:52,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3049556,"PRO/AH/EDR> Ebola virus disease - West Africa (232): WHO, Sierra Leone, seq, region, susp",http://promedmail.org/direct.php?id=20141223.3049556,12/23/14 2:17,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3049556,"PRO/AH/EDR> Ebola virus disease - West Africa (232): WHO, Sierra Leone, seq, region, susp",http://promedmail.org/direct.php?id=20141223.3049556,12/23/14 2:17,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3049556,"PRO/AH/EDR> Ebola virus disease - West Africa (232): WHO, Sierra Leone, seq, region, susp",http://promedmail.org/direct.php?id=20141223.3049556,12/23/14 2:17,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,2999162,PRO/SOAS> Ebola virus disease - West Africa (35): Reporting Update ,http://promedmail.org/direct.php?id=20141221.2999162,12/21/14 22:59,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,2999162,PRO/SOAS> Ebola virus disease - West Africa (35): Reporting Update ,http://promedmail.org/direct.php?id=20141221.2999162,12/21/14 22:59,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,2999162,PRO/SOAS> Ebola virus disease - West Africa (35): Reporting Update ,http://promedmail.org/direct.php?id=20141221.2999162,12/21/14 22:59,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3044351,"PRO/MENA> Ebola virus disease - West Africa (08): case counts, CDC",http://promedmail.org/direct.php?id=20141221.3044351,12/21/14 0:38,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3044351,"PRO/MENA> Ebola virus disease - West Africa (08): case counts, CDC",http://promedmail.org/direct.php?id=20141221.3044351,12/21/14 0:38,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3044351,"PRO/MENA> Ebola virus disease - West Africa (08): case counts, CDC",http://promedmail.org/direct.php?id=20141221.3044351,12/21/14 0:38,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3045658,PRO/AH/EDR> Ebola virus disease - West Africa (231): WHO,http://promedmail.org/direct.php?id=20141220.3045658,12/20/14 15:12,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3045658,PRO/AH/EDR> Ebola virus disease - West Africa (231): WHO,http://promedmail.org/direct.php?id=20141220.3045658,12/20/14 15:12,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3045658,PRO/AH/EDR> Ebola virus disease - West Africa (231): WHO,http://promedmail.org/direct.php?id=20141220.3045658,12/20/14 15:12,No Tag,,,,,,-9.30791,6.44809
Liberia,Liberia,Ebola,Humans,3038064,"PRO/SOAS> Ebola virus disease - West Africa (34): Liberia, 1st trial blood based therapy",http://promedmail.org/direct.php?id=20141219.3038064,12/19/14 14:42,No Tag,,,,,,-9.30791,6.44809
"Fria Prefecture, Boké Region, Guinea",Guinea,Ebola,Humans,3042755,"PRO/AH/EDR> Ebola virus disease - West Africa (230): Sierra Leone medic dies, Guinea, susp",http://promedmail.org/direct.php?id=20141218.3042755,12/18/14 22:38,No Tag,,,,,,-13.53333,10.45
Sierra Leone,Sierra Leone,Ebola,Humans,3042755,"PRO/AH/EDR> Ebola virus disease - West Africa (230): Sierra Leone medic dies, Guinea, susp",http://promedmail.org/direct.php?id=20141218.3042755,12/18/14 22:38,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3042755,"PRO/AH/EDR> Ebola virus disease - West Africa (230): Sierra Leone medic dies, Guinea, susp",http://promedmail.org/direct.php?id=20141218.3042755,12/18/14 22:38,No Tag,,,,,,-9.30791,6.44809
Guinea,Guinea,Ebola,Humans,3040373,"PRO/AH/EDR> Ebola virus disease - West Africa (229): WHO, Ethiopia health workers, susp",http://promedmail.org/direct.php?id=20141218.3040373,12/18/14 0:14,No Tag,,,,,,-10.94177,10.43821
Sierra Leone,Sierra Leone,Ebola,Humans,3040373,"PRO/AH/EDR> Ebola virus disease - West Africa (229): WHO, Ethiopia health workers, susp",http://promedmail.org/direct.php?id=20141218.3040373,12/18/14 0:14,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3040373,"PRO/AH/EDR> Ebola virus disease - West Africa (229): WHO, Ethiopia health workers, susp",http://promedmail.org/direct.php?id=20141218.3040373,12/18/14 0:14,No Tag,,,,,,-9.30791,6.44809
Sierra Leone,Sierra Leone,Ebola,Humans,3039911,"PRO/EDR> Ebola virus disease - West Africa (228): GBV-C co-infection, improved survival",http://promedmail.org/direct.php?id=20141217.3039911,12/17/14 23:53,No Tag,,,,,,-11.79192,8.56028
Sierra Leone,Sierra Leone,Ebola,Humans,3037857,"PRO/AH/EDR> Ebola virus disease - West Africa (227): S. Leone, 12th doc infected, Liberia",http://promedmail.org/direct.php?id=20141216.3037857,12/16/14 22:15,No Tag,,,,,,-11.79192,8.56028
Liberia,Liberia,Ebola,Humans,3037857,"PRO/AH/EDR> Ebola virus disease - West Africa (227): S. Leone, 12th doc infected, Liberia",http://promedmail.org/direct.php?id=20141216.3037857,12/16/14 22:15,No Tag,,,,,,-9.30791,6.44809
